iter	Passed	Remaining
9441	103921	6141
9442	103931	6130
9443	103939	6119
9444	103949	6108
9445	103958	6097
9446	103968	6086
9447	103977	6074
9448	103986	6063
9449	103996	6052
9450	104004	6041
9451	104014	6030
9452	104023	6019
9453	104032	6008
9454	104040	5997
9455	104050	5985
9456	104058	5974
9457	104069	5963
9458	104078	5952
9459	104091	5941
9460	104101	5930
9461	104111	5919
9462	104121	5908
9463	104131	5897
9464	104139	5886
9465	104150	5875
9466	104159	5864
9467	104168	5853
9468	104177	5842
9469	104186	5830
9470	104196	5819
9471	104207	5808
9472	104218	5797
9473	104229	5786
9474	104238	5775
9475	104247	5764
9476	104257	5753
9477	104266	5742
9478	104276	5731
9479	104286	5720
9480	104296	5709
9481	104305	5698
9482	104315	5687
9483	104325	5676
9484	104334	5664
9485	104345	5653
9486	104355	5642
9487	104364	5631
9488	104373	5620
9489	104383	5609
9490	104394	5598
9491	104403	5587
9492	104413	5576
9493	104423	5565
9494	104432	5554
9495	104442	5543
9496	104452	5532
9497	104462	5521
9498	104472	5510
9499	104483	5499
9500	104495	5488
9501	104505	5477
9502	104516	5466
9503	104527	5455
9504	104535	5444
9505	104545	5432
9506	104555	5421
9507	104564	5410
9508	104574	5399
9509	104583	5388
9510	104594	5377
9511	104604	5366
9512	104613	5355
9513	104624	5344
9514	104634	5333
9515	104643	5322
9516	104653	5311
9517	104663	5300
9518	104673	5289
9519	104683	5278
9520	104692	5267
9521	104702	5256
9522	104712	5244
9523	104722	5233
9524	104730	5222
9525	104741	5211
9526	104753	5200
9527	104763	5189
9528	104774	5178
9529	104784	5167
9530	104793	5156
9531	104804	5145
9532	104813	5134
9533	104823	5123
9534	104833	5112
9535	104843	5101
9536	104853	5090
9537	104864	5079
9538	104874	5068
9539	104887	5057
9540	104897	5046
9541	104909	5035
9542	104920	5024
9543	104931	5013
9544	104941	5002
9545	104952	4991
9546	104962	4980
9547	104971	4969
9548	104981	4958
9549	104991	4947
9550	105001	4936
9551	105010	4925
9552	105021	4914
9553	105030	4903
9554	105039	4891
9555	105050	4880
9556	105059	4869
9557	105070	4858
9558	105080	4847
9559	105088	4836
9560	105099	4825
9561	105109	4814
9562	105157	4805
9563	105189	4795
9564	105207	4784
9565	105220	4773
9566	105232	4762
9567	105244	4751
9568	105256	4740
9569	105268	4729
9570	105280	4718
9571	105294	4708
9572	105307	4697
9573	105317	4686
9574	105329	4675
9575	105339	4664
9576	105351	4653
9577	105362	4642
9578	105372	4631
9579	105383	4620
9580	105393	4609
9581	105403	4598
9582	105413	4587
9583	105423	4575
9584	105432	4564
9585	105443	4553
9586	105452	4542
9587	105463	4531
9588	105471	4520
9589	105481	4509
9590	105491	4498
9591	105500	4487
9592	105510	4476
9593	105518	4465
9594	105528	4454
9595	105538	4443
9596	105547	4432
9597	105557	4421
9598	105566	4410
9599	105576	4399
9600	105586	4388
9601	105595	4376
9602	105605	4365
9603	105615	4354
9604	105625	4343
9605	105633	4332
9606	105644	4321
9607	105652	4310
9608	105661	4299
9609	105670	4288
9610	105684	4277
9611	105694	4266
9612	105705	4255
9613	105714	4244
9614	105724	4233
9615	105734	4222
9616	105743	4211
9617	105754	4200
9618	105763	4189
9619	105774	4178
9620	105784	4167
9621	105794	4156
9622	105803	4145
9623	105813	4134
9624	105826	4123
9625	105837	4112
9626	105845	4101
9627	105856	4090
9628	105866	4078
9629	105875	4067
9630	105884	4056
9631	105892	4045
9632	105902	4034
9633	105911	4023
9634	105921	4012
9635	105930	4001
9636	105939	3990
9637	105949	3979
9638	105959	3968
9639	105969	3957
9640	105978	3946
9641	105988	3935
9642	105996	3924
9643	106005	3913
9644	106015	3902
9645	106024	3891
9646	106035	3879
9647	106043	3868
9648	106054	3857
9649	106064	3846
9650	106076	3835
9651	106091	3825
9652	106105	3814
9653	106117	3803
9654	106128	3792
9655	106139	3781
9656	106151	3770
9657	106162	3759
9658	106175	3748
9659	106186	3737
9660	106195	3726
9661	106206	3715
9662	106217	3704
9663	106227	3693
9664	106237	3682
9665	106246	3671
9666	106257	3660
9667	106269	3649
9668	106279	3638
9669	106290	3627
9670	106300	3616
9671	106310	3605
9672	106321	3594
9673	106331	3583
9674	106342	3572
9675	106352	3561
9676	106362	3550
9677	106374	3539
9678	106384	3528
9679	106393	3517
9680	106404	3506
9681	106414	3495
9682	106425	3484
9683	106434	3473
9684	106444	3462
9685	106454	3451
9686	106464	3440
9687	106474	3428
9688	106487	3418
9689	106498	3407
9690	106509	3396
9691	106520	3385
9692	106529	3374
9693	106539	3363
9694	106549	3351
9695	106558	3340
9696	106569	3329
9697	106579	3318
9698	106588	3307
9699	106599	3296
9700	106608	3285
9701	106619	3274
9702	106629	3263
9703	106638	3252
9704	106648	3241
9705	106657	3230
9706	106667	3219
9707	106676	3208
9708	106686	3197
9709	106696	3186
9710	106705	3175
9711	106716	3164
9712	106725	3153
9713	106738	3142
9714	106749	3131
9715	106760	3120
9716	106769	3109
9717	106778	3098
9718	106787	3087
9719	106798	3076
9720	106808	3065
9721	106820	3054
9722	106831	3043
9723	106841	3032
9724	106851	3021
9725	106860	3010
9726	106869	2999
9727	106880	2988
9728	106893	2977
9729	106903	2966
9730	106915	2955
9731	106925	2944
9732	106934	2933
9733	106945	2922
9734	106955	2911
9735	106964	2900
9736	106973	2889
9737	106982	2878
9738	106991	2867
9739	107000	2856
9740	107011	2845
9741	107020	2834
9742	107099	2825
9743	107110	2814
9744	107120	2803
9745	107130	2792
9746	107140	2781
9747	107148	2769
9748	107160	2758
9749	107170	2747
9750	107179	2736
9751	107189	2725
9752	107198	2714
9753	107208	2703
9754	107218	2692
9755	107228	2681
9756	107238	2670
9757	107247	2659
9758	107258	2648
9759	107268	2637
9760	107279	2626
9761	107291	2615
9762	107301	2604
9763	107310	2593
9764	107322	2582
9765	107331	2571
9766	107341	2560
9767	107350	2549
9768	107359	2538
9769	107369	2527
9770	107378	2516
9771	107389	2505
9772	107398	2494
9773	107407	2483
9774	107418	2472
9775	107427	2461
9776	107436	2450
9777	107445	2439
9778	107455	2428
9779	107464	2417
9780	107474	2406
9781	107484	2395
9782	107493	2384
9783	107503	2373
9784	107513	2362
9785	107524	2351
9786	107536	2340
9787	107548	2329
9788	107558	2318
9789	107568	2307
9790	107578	2296
9791	107588	2285
9792	107599	2274
9793	107609	2263
9794	107619	2252
9795	107630	2241
9796	107641	2230
9797	107651	2219
9798	107663	2208
9799	107675	2197
9800	107684	2186
9801	107696	2175
9802	107706	2164
9803	107715	2153
9804	107726	2142
9805	107736	2131
9806	107746	2120
9807	107755	2109
9808	107764	2098
9809	107775	2087
9810	107784	2076
9811	107794	2065
9812	107804	2054
9813	107813	2043
9814	107821	2032
9815	107830	2021
9816	107840	2010
9817	107849	1999
9818	107859	1988
9819	107867	1977
9820	107877	1966
9821	107886	1955
9822	107895	1944
9823	107905	1933
9824	107915	1922
9825	107926	1911
9826	107936	1900
9827	107945	1889
9828	107954	1878
9829	107963	1867
9830	107973	1856
9831	107982	1845
9832	107991	1834
9833	108001	1823
9834	108010	1812
9835	108019	1801
9836	108028	1790
9837	108038	1779
9838	108047	1768
9839	108058	1757
9840	108075	1746
9841	108086	1735
9842	108097	1724
9843	108108	1713
9844	108120	1702
9845	108130	1691
9846	108141	1680
9847	108152	1669
9848	108163	1658
9849	108175	1647
9850	108186	1636
9851	108198	1625
9852	108208	1614
9853	108218	1603
9854	108229	1592
9855	108239	1581
9856	108250	1570
9857	108260	1559
9858	108270	1548
9859	108282	1537
9860	108295	1526
9861	108307	1515
9862	108318	1504
9863	108329	1493
9864	108342	1482
9865	108354	1471
9866	108365	1460
9867	108376	1449
9868	108388	1438
9869	108400	1427
9870	108411	1416
9871	108422	1405
9872	108434	1394
9873	108445	1383
9874	108457	1372
9875	108472	1361
9876	108486	1351
9877	108499	1340
9878	108511	1329
9879	108523	1318
9880	108535	1307
9881	108546	1296
9882	108558	1285
9883	108570	1274
9884	108581	1263
9885	108594	1252
9886	108605	1241
9887	108617	1230
9888	108629	1219
9889	108642	1208
9890	108655	1197
9891	108667	1186
9892	108679	1175
9893	108691	1164
9894	108702	1153
9895	108715	1142
9896	108727	1131
9897	108740	1120
9898	108751	1109
9899	108763	1098
9900	108774	1087
9901	108784	1076
9902	108794	1065
9903	108803	1054
9904	108815	1043
9905	108825	1032
9906	108835	1021
9907	108846	1010
9908	108858	999
9909	108869	988
9910	108881	977
9911	108893	966
9912	108907	955
9913	108920	944
9914	108930	933
9915	108940	922
9916	108951	911
9917	108961	900
9918	108971	889
9919	108982	878
9920	108993	867
9921	109004	856
9922	109014	845
9923	109024	834
9924	109034	823
9925	109045	812
9926	109056	801
9927	109067	790
9928	109077	779
9929	109087	768
9930	109097	758
9931	109108	747
9932	109119	736
9933	109129	725
9934	109140	714
9935	109152	703
9936	109162	692
9937	109173	681
9938	109183	670
9939	109193	659
9940	109204	648
9941	109214	637
9942	109223	626
9943	109233	615
9944	109242	604
9945	109252	593
9946	109262	582
9947	109275	571
9948	109286	560
9949	109297	549
9950	109306	538
9951	109316	527
9952	109325	516
9953	109336	505
9954	109347	494
9955	109359	483
9956	109372	472
9957	109384	461
9958	109397	450
9959	109408	439
9960	109421	428
9961	109432	417
9962	109443	406
9963	109454	395
9964	109466	384
9965	109477	373
9966	109487	362
9967	109497	351
9968	109509	340
9969	109521	329
9970	109532	318
9971	109543	307
9972	109553	296
9973	109564	285
9974	109574	274
9975	109583	263
9976	109592	252
9977	109602	241
9978	109611	230
9979	109620	219
9980	109630	208
9981	109640	197
9982	109650	186
9983	109660	175
9984	109672	164
9985	109682	153
9986	109692	142
9987	109701	131
9988	109710	120
9989	109719	109
9990	109729	98
9991	109738	87
9992	109748	76
9993	109758	65
9994	109766	54
9995	109775	43
9996	109785	32
9997	109795	21
9998	109805	10
9999	109814	0
